id,name,category,category1,category2,img_url,description,page_url
534811,Yale Doormaster Adjustable Multipoint Door Lock - 2 Roller 3 Hook - 35mm Backset - 92mm c/c,"Locks, Safety & Security","Door Locks, Latches & Security",Multipoint Door Locks,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/534811.jpg,"Extra security multipoint lock for uPVC doors, using patented Yale technology for easier fittingAdjustable design ensures the lock is installer-friendly with no cropping requiredTested to the Police approved Secured by Design, and PAS24 compatible when fitted with appropriate door habdleAdjustable rollers create a weather-tight seal3 hooks for high security anti-separationAdjustable to fit most uPVC doors with top and bottom hooks or boltsSupplied with pre-assembled keeps including patented Unipacker system for fast, easy and reliable installationSplit spindle function for nightlatch operation - means the door cannot be opened from outside without a key10 year guarantee16mm faceplate, Top Bolt: 520-860mm, Bottom Bolt: 545-875mm, Please note: cylinder must be ordered separately. We recommend the Yale Kitemarked or Mila ranges in our Cylinder section",https://www.ironmongerydirect.co.uk/product/yale-doormaster-adjustable-multipoint-door-lock-2-roller-3-hook-35mm-backset-92mm-cc-534811
694477,"Yale Stand Alone Pan, Tilt and Zoom IP Camera WIPC-303W","Locks, Safety & Security","Alarms, CCTV & Safes",CCTV,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/694477.jpg,"Yale Part Code: WIPC-303WView HD 720 sharp, clear & crisp video direct to your smart device anywhere in the worldLook around your room or into other areas of your property with Pan, Tilt & ZoomPIR sensor for automatic recordingAuto upload to Drop Box meaning no monthly fee for cloud storageFree 2GB Drop Box account is equal to recording 200 'Events ' (approx. 15 seconds each)Microphone & speaker so you can hear & talk backSD slot to save videos direct to the IP Camera8m/25ft Night vision so you can see what's going on in your property even at night","https://www.ironmongerydirect.co.uk/product/yale-stand-alone-pan,-tilt-and-zoom-ip-camera-wipc-303w-694477"
654881,Yale Conexis L1 Electronic Multipoint Smart Door Lock - Polished Brass - SD-L1000-PB,Door Hardware & Closers,Door Furniture,Door Handles,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/654881.jpg,"Yale Part Code: SD-L1000-PBKeyless locking technology - can be operated using a key fob, key card, phone tag or Bluetooth appLock will accept up to 50 different key cards or tagsEasy to install - simply remove an existing door handle and replace with the new door handle (only a screwdriver required)Mobile keys can even be sent to family or friends - validity of the mobile key can also be set within the app to just a one-time use or for as long as you wantKeep track of who comes and goes via the appSecure push and turn thumbturn for the inside of the doorBattery powered with emergency battery connection (4 x AA Batteries Included) - App/tag must still be usedBluetooth app requires the door lock to be connected to a smart systemOnce connected the lock can be operated from a range of 2000mmSuitable for multipoint door locks with 92mm centresSuitable for doors 44 - 70mm thickConnects to leading smart home systems using a interchangeable moduleCan be combined with the Yale Smart Living range of products including CCTV, IP cameras and home alarmsTamper alarm included for peace of mindTested to PAS 24 & TS007 3 star attack testsSupplied with 1 key fob and 1 key cardReversible Handle-use on left or right of doorSuitable for external doors and weather resistant (IP55)Size: 280 x 125 x 85mm ( H x W x D)",https://www.ironmongerydirect.co.uk/product/yale-conexis-l1-electronic-multipoint-smart-door-lock-polished-brass-sd-l1000-pb-654881
154342,Yale Keyless Connected Ready Smart Lock - No Module - Polished Chrome - YD-01-CON-NOMOD-CH,"Locks, Safety & Security","Door Locks, Latches & Security",Nightlatches,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/154342.jpg,"Yale Part Code: YD-01-CON-NOMOD-CHReplaces the nightlatches existing rim cylinder allowing the door to be  opened with either the keypad, a tag or a card so no need for keysOnly suitable for nightlatches with a 60mm backset on timber and composite doorsLock operated by either Key Pad, Key Tag or Key CardTamper alarm if code incorrectly entered 3 timesAdvanced touchscreen for ease of programmingOperated with 4 x AA batteries for 10,000 operations with low battery warning9v battery override in the event of battery failureSupplied with 1 x Key Tag and 1 x Key CardLock can be upgraded at a later date by ordering the desired module (excludes existing Keyless locks)For doors between 30-57mm thick",https://www.ironmongerydirect.co.uk/product/yale-keyless-connected-ready-smart-lock-no-module-polished-chrome-yd-01-con-nomod-ch-154342
241480,Yale Replacement Rim Cylinder - Polished Chrome - Keyed to Differ,"Locks, Safety & Security","Door Locks, Latches & Security",Cylinders,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/241480.jpg,"Supplied with 2 keys, these cylinders are generally interchangeable between different makes of locks",https://www.ironmongerydirect.co.uk/product/yale-replacement-rim-cylinder-polished-chrome-keyed-to-differ-241480
162792,Yale Seal Letter Plate - 265 x 70mm - Door Thickness 40-80mm - White,Door Hardware & Closers,Front Door Furniture,Letter Plates & Templates,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/162792.jpg,"Affordable letter plate and interior tidy from the trusted Yale brandSprung - flaps snap shut after opening for extra security and fewer draughtsManufactured from aluminium, making it strong and durableSuitable for door thickness 40-80mmWill take A4 post flatAll fixings includedSize: 265 x 70mmAperture: 216mm x 38mm",https://www.ironmongerydirect.co.uk/product/yale-seal-letter-plate-265-x-70mm-door-thickness-40-80mm-white-162792
548380,Yale Lockmaster Multipoint Door Lock - 4 Roller 3 Hook & Anti-Lift Pin - 35mm Backset - 62/92mm c/c,"Locks, Safety & Security","Door Locks, Latches & Security",Multipoint Door Locks,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/548380.jpg,High security multipoint lock from the best selling Yale Lockmaster range3 hooks for anti-separation4 rollers for effective weather sealingAnti-lift pins prevent the door being lifted off its hinges to gain accessDual spindle function - access from the outside can only be gained by key entry7 locking points16mm faceplateTop Bolt 1: 409mmTop Bolt 2: 579mmTop Bolt 3: 713mmBottom Bolt 1: 438mmBottom Bolt 2: 582mmBottom Bolt 3: 696mmLength: 2117mm10 year guaranteePlease note: cylinder must be ordered separately. We recommend the Yale Kitemarked or Mila ranges in our Cylinder sectionLock is supplied without keeps as they are to replace existing locks and would therefore use the existing keeps,https://www.ironmongerydirect.co.uk/product/yale-lockmaster-multipoint-door-lock-4-roller-3-hook-&-anti-lift-pin-35mm-backset-6292mm-cc-548380
313581,Yale 8K106 Metal Window Lock - White - Pack of 2 with 1 Key,Window Furniture & Hardware,Window Locks & Security,Window Security,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/313581.jpg,"Popular, simple to operate and fix lockSupplied with drill and screws for fixing to metal framesUse the key to lock and unlockSupplied in pack of 2 locks with 1 key",https://www.ironmongerydirect.co.uk/product/yale-8k106-metal-window-lock-white-pack-of-2-with-1-key-313581
638331,Yale 1 Star 6 Pin Kitemarked 80mm Euro Double Cylinder - 35 + 45mm - Pol Brass - Keyed Alike - Pair,"Locks, Safety & Security","Door Locks, Latches & Security",Cylinders,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/638331.jpg,"Supplied as a pack of 2 keyed alike cylinders using the same keyThe Yale Kitemarked Euro Profile cylinder has been developed to provide resistance against common cylinder attack methodsTested to the British Standard BS EN1303:2005 the cylinder is suitable as a replacement product on uPVC, wood and composite doors that require a high level of security and attack protectionThe cylinder is Kitemark and Secured by Design approvedAnti-Bump, Anti-Pick, Anti-screw and Anti-Drill protection6 pin cylinderTS007:2012 1 star to comply with the latest standardsSupplied with 3 keys10 year guarantee",https://www.ironmongerydirect.co.uk/product/yale-1-star-6-pin-kitemarked-80mm-euro-double-cylinder-35-plus-45mm-pol-brass-keyed-alike-pair-638331
687801,Yale 1 Star 6 Pin Kitemarked 105mm Euro Double Cylinder - 45 + 60mm - Nickel Plated,"Locks, Safety & Security","Door Locks, Latches & Security",Cylinders,https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/687801.jpg,"The Yale Kitemarked Euro Profile cylinder has been developed to provide resistance against common cylinder attack methodsTested to the British Standard BS EN1303:2005 the cylinder is suitable as a replacement product on uPVC, wood & composite doors that require a high level of security & attack protectionThe cylinder is Kitemark & Secured by Design approvedAnti-bump, anti-pick, anti-screw & anti-drill protection6 pin cylinderTS007:2011 1 star to comply with the latest standardsSupplied with 3 keys10 year guarantee",https://www.ironmongerydirect.co.uk/product/yale-1-star-6-pin-kitemarked-105mm-euro-double-cylinder-45-plus-60mm-nickel-plated-687801
