"id","name","category","category1","category2","img_url","description","page_url"
"759873","ERA Fortress Classic BS3621:2007 5 Lever Sashlock - 76mm Case - 56mm Backset - Brass Effect","Locks, Safety & Security","Door Locks, Latches & Security","Mortice Locks & Latches","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/759873.jpg","<li>20mm bolt throw for additional strength & security<li>Keys have 1000 variations for added security<li>Designed with hardened steel plates to resist drilling & four hardened steel rollers in the deadbolt to resist hacksawing<li>Easily reversible latch bolt to enable both left & right handed operation","https://www.ironmongerydirect.co.uk/product/era-fortress-classic-bs3621:2007-5-lever-sashlock-76mm-case-56mm-backset-brass-effect-759873"
"102824","ERA Vibration Sensor for ERA Alarm Systems","Locks, Safety & Security","Alarms, CCTV & Safes","Alarms","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/102824.jpg","<li>Wireless vibration detector with stable sensitivity levels (Low, Medium or High)<li>Compatible with all ERA wireless alarm systems<li>When vibration is detected a signal is sent to the control panel, triggering an alert condition<li>Ideal for use on objects with a thick/solid structure such as: a safe, a door or drawers<li>Ideal for use in a multitude of locations where the use of a conventional door magnetic sensor may not be suitable<li>Battery operated<li>Sensor has two mode settings - normal & 24 hour & low power LED indication","https://www.ironmongerydirect.co.uk/product/era-vibration-sensor-for-era-alarm-systems-102824"
"247475","ERA Water Flood Sensor for ERA Alarm Systems","Locks, Safety & Security","Alarms, CCTV & Safes","Alarms","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/247475.jpg","<li>Water flood sensor triggers the alarm when it detects water or liquid<li>Compatible with all ERA wireless alarm systems<li>Liquid is detected by the two detector probes<li>Highly reliable & easy to set up & ideal for use in areas such as kitchens, bathrooms, basements, utility rooms & where heating or water cylinders are housed<li>Used in properties where there is a risk of flood<li>Battery operated & with a low battery indicator","https://www.ironmongerydirect.co.uk/product/era-water-flood-sensor-for-era-alarm-systems-247475"
"698990","ERA Internal Plug-in Siren for ERA Alarm Systems","Locks, Safety & Security","Alarms, CCTV & Safes","Alarms","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/698990.jpg","<li>Internal siren can be used within the home to sound when an alert is triggered<li>Compatible with all ERA wireless alarm systems<li>Ideal for larger properties or flats as the siren plugs into a standard socket<li>Can be used to extend alarm system<li>Can be used as a stand-alone system by simply adding optional ERA accessories<li>Strobe lights flash during an alarm condition<li>Loud Siren with adjustable duration","https://www.ironmongerydirect.co.uk/product/era-internal-plug-in-siren-for-era-alarm-systems-698990"
"983750","ERA Solar Charged Wireless External Siren for ERA Alarm Systems","Locks, Safety & Security","Alarms, CCTV & Safes","Alarms","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/983750.jpg","<li>Solar charged siren with an LED Strobe & 110dB siren to deter potential intruders<li>Compatible with all ERA wireless alarm systems<li>Wireless & simple to install<li>LED flashing comfort light to deter would-be intruders<li>Strobe lights flash during an alarm condition<li>Loud 110dB Siren with adjustable duration","https://www.ironmongerydirect.co.uk/product/era-solar-charged-wireless-external-siren-for-era-alarm-systems-983750"
"548935","ERA Invincible Smartphone Dual Network Communicating Alarm System with RFID","Locks, Safety & Security","Alarms, CCTV & Safes","Alarms","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v27/ironmongery/products/548935.jpg","<li>The ERA Invincible SMS/GSM/PSTN alarm allows you to set your network, alert & notification preferences to suit your personal security & lifestyle needs<li>Contains: Control panel with internal siren & battery backup, Power adaptor, 1 x Pet friendly PIR motion sensor for 8m & 110° coverage, 1 x Door/window sensor, 2 x Remote key fobs, 2 x RFID contactless tags, all batteries & fixings<li>Programmable network preferences for alerts & notifications PSTN (landline) call, GRPS Push notifications, SMS Text<li>LCD screen with guide menu for easy programming<li>Arming, disarming & voice memo recording via App Quick disarm with the RFID contactless tags<li>Control 50 zones including 24 hour zones<li>Exit & Entry delay<li>System can be armed, disarmed or part armed<li>Exterior siren sold separately code 983750","https://www.ironmongerydirect.co.uk/product/era-invincible-smartphone-dual-network-communicating-alarm-system-with-rfid-548935"
"326207","ERA Cockspur Wedge - 12.5mm Height - Black - Pack of 10","Window Furniture & Hardware","Casement Hardware","UPVC Window Handles","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v222/ironmongery/products/326207.jpg","<li>Replacement wedges designed for cockspur window handles","https://www.ironmongerydirect.co.uk/product/era-cockspur-wedge-12.5mm-height-black-pack-of-10-326207"
"996749","ERA Cockspur Wedge - 12.5mm Height - White - Pack of 10","Window Furniture & Hardware","Casement Hardware","UPVC Window Handles","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/996749.jpg","<li>Replacement wedges designed for cockspur window handles","https://www.ironmongerydirect.co.uk/product/era-cockspur-wedge-12.5mm-height-white-pack-of-10-996749"
"970389","ERA 3 Star 6 Pin Fortress 70mm Euro Single Cylinder - Nickel/Brass","Locks, Safety & Security","Door Locks, Latches & Security","Cylinders","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/970389.jpg","<li>The ERA Fortress cylinder is designed to offer maximum protection<li>Six hardened high security pins for anti-drill resistance<li>Six trap pins for anti-pick & anti-bump resistance<li>Meets the requirements of PAS 24 as part of a compliant doorsetIf attacked, a security pin automatically triggers blocking the cylinder cam preventing unlawful entry but the cylinder can still be operated from the inside with a key<li>3 Star TS007:2014 accredited<li>Supplied with 3 cut keys","https://www.ironmongerydirect.co.uk/product/era-3-star-6-pin-fortress-70mm-euro-single-cylinder-nickelbrass-970389"
"420950","ERA Fortress BS3621:2007 Euro Profile Sashlock - 76mm Case - 56mm Backset - Polished Brass","Locks, Safety & Security","Door Locks, Latches & Security","Mortice Locks & Latches","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/420950.jpg","<li>High security mortice sashlock case<li>Ideal for replacement when you want to keep your existing cylinder<li>20mm bolt throw for additional strength & security<li>Designed with hardened steel plates to resist drilling & four hardened steel rollers in the deadbolt to resist hacksawing<li>Bolt through heavy duty security roses protect the cylinder<li>Easily reversible pull & twist action latch to enable both left & right hand operation","https://www.ironmongerydirect.co.uk/product/era-fortress-bs3621:2007-euro-profile-sashlock-76mm-case-56mm-backset-polished-brass-420950"
"341092","ERA Viscount 5 Lever Deadlock - 64mm Case - 44mm Backset - Polished Chrome","Locks, Safety & Security","Door Locks, Latches & Security","Mortice Locks & Latches","https://res.cloudinary.com/manutantraders/image/upload/t_400-scale/v223/ironmongery/products/341092.jpg","<li>Ideal for higher security interior doors<li>Hardened steel rollers in bolt to resist hacksawing<li>Fixed forend","https://www.ironmongerydirect.co.uk/product/era-viscount-5-lever-deadlock-64mm-case-44mm-backset-polished-chrome-341092"
